"","beekeeper","apiary","date","hive","mite_count","treatment","moved_to","month","year","latitude","longitude"
"520","Midlands","A Sprott",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.89164,172.0361
"521","Midlands","A Stewart",2020-08-04,"sample_1",4,NA,NA,"08","2020",-43.53327,171.93616
"522","Midlands","A Stewart",2020-08-04,"sample_2",2,NA,NA,"08","2020",-43.53327,171.93616
"523","Midlands","A Stewart",2020-08-04,"sample_3",5,NA,NA,"08","2020",-43.53327,171.93616
"524","Midlands","A Stewart",2020-08-04,"sample_4",0,NA,NA,"08","2020",-43.53327,171.93616
"525","Midlands","A Tait",2020-04-08,"sample_1",0,NA,NA,"04","2020",-44.07713,171.57544
"526","Midlands","A Tait",2020-04-08,"sample_2",0,NA,NA,"04","2020",-44.07713,171.57544
"527","Midlands","A Tait",2020-04-08,"sample_3",0,NA,NA,"04","2020",-44.07713,171.57544
"528","Midlands","B Ahern Far End",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.660894,171.39606
"529","Midlands","B Ahern Far End",2019-10-04,"sample_2",4,NA,NA,"10","2019",-43.660894,171.39606
"530","Midlands","B Ahern Far End",2019-10-04,"sample_3",1,NA,NA,"10","2019",-43.660894,171.39606
"531","Midlands","B Ahern Manuka",2019-10-04,"sample_1",2,NA,NA,"10","2019",-43.66333,171.40183
"532","Midlands","B Ahern Manuka",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.66333,171.40183
"533","Midlands","B Ahern Manuka",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.66333,171.40183
"534","Midlands","B Ahern Roadside",2020-08-04,"sample_1",0,NA,NA,"08","2020",-43.66624,171.41061
"535","Midlands","B Ahern Roadside",2020-08-04,"sample_2",0,NA,NA,"08","2020",-43.66624,171.41061
"536","Midlands","B Ahern Roadside",2020-08-04,"sample_3",0,NA,NA,"08","2020",-43.66624,171.41061
"537","Midlands","B Ahern Roadside",2020-08-04,"sample_4",1,NA,NA,"08","2020",-43.66624,171.41061
"538","Midlands","B Gray,  Top",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.64512,171.41741
"539","Midlands","B Gray,  Top",2019-10-04,"sample_2",50,NA,NA,"10","2019",-43.64512,171.41741
"540","Midlands","B Gray,  Top",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.64512,171.41741
"541","Midlands","B Hunt",2019-10-04,"sample_1",5,NA,NA,"10","2019",-43.556425,171.922403
"542","Midlands","B Hunt",2019-10-04,"sample_2",9,NA,NA,"10","2019",-43.556425,171.922403
"543","Midlands","B Hunt",2019-10-04,"sample_3",22,NA,NA,"10","2019",-43.556425,171.922403
"544","Midlands","B Leadley #4",2020-05-04,"sample_1",0,NA,NA,"05","2020",-43.843432,171.8411171
"545","Midlands","B Leadley #4",2020-05-04,"sample_2",1,NA,NA,"05","2020",-43.843432,171.8411171
"546","Midlands","B Leadley #4",2020-05-04,"sample_3",0,NA,NA,"05","2020",-43.843432,171.8411171
"547","Midlands","B Murdoch",2020-05-28,"sample_1",0,NA,NA,"05","2020",-43.82891,171.3919
"548","Midlands","B Murdoch",2020-05-28,"sample_2",1,NA,NA,"05","2020",-43.82891,171.3919
"549","Midlands","B Murdoch",2020-05-28,"sample_3",0,NA,NA,"05","2020",-43.82891,171.3919
"550","Midlands","B Murdoch",2019-10-04,"sample_1",1,NA,NA,"10","2019",-43.82891,171.3919
"551","Midlands","B Murdoch",2019-10-04,"sample_2",3,NA,NA,"10","2019",-43.82891,171.3919
"552","Midlands","B Schmack",2020-05-22,"sample_1",0,NA,NA,"05","2020",-43.98415,171.67235
"553","Midlands","B Schmack",2020-05-22,"sample_2",0,NA,NA,"05","2020",-43.98415,171.67235
"554","Midlands","B Schmack",2020-05-22,"sample_3",0,NA,NA,"05","2020",-43.98415,171.67235
"555","Midlands","B Schmack",2020-05-22,"sample_4",0,NA,NA,"05","2020",-43.98415,171.67235
"556","Midlands","B Schmack",2020-05-22,"sample_5",0,NA,NA,"05","2020",-43.98415,171.67235
"557","Midlands","B Schmack",2020-05-22,"sample_6",0,NA,NA,"05","2020",-43.98415,171.67235
"558","Midlands","B Shearer",2020-04-23,"sample_1",0,NA,NA,"04","2020",-43.84386,171.67462
"559","Midlands","B Shearer",2020-04-23,"sample_2",0,NA,NA,"04","2020",-43.84386,171.67462
"560","Midlands","B Shearer",2020-04-23,"sample_3",1,NA,NA,"04","2020",-43.84386,171.67462
"561","Midlands","B Shearer",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.84386,171.67462
"562","Midlands","B Shearer",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.84386,171.67462
"563","Midlands","B Stratford Carrots",2020-02-03,"sample_1",0,NA,NA,"02","2020",-43.71344,171.82426
"564","Midlands","B Stratford Carrots",2020-02-03,"sample_2",1,NA,NA,"02","2020",-43.71344,171.82426
"565","Midlands","B Stratford Carrots",2020-02-03,"sample_3",0,NA,NA,"02","2020",-43.71344,171.82426
"566","Midlands","B Stratford Carrots",2020-02-03,"sample_4",2,NA,NA,"02","2020",-43.71344,171.82426
"567","Midlands","B Stratford Carrots",2020-02-03,"sample_5",0,NA,NA,"02","2020",-43.71344,171.82426
"568","Midlands","B Stratford Carrots",2020-02-03,"sample_6",0,NA,NA,"02","2020",-43.71344,171.82426
"569","Midlands","B Stratford Urral Rd",2020-04-22,"sample_1",0,NA,NA,"04","2020",-43.7006,171.76235
"570","Midlands","B Stratford Urral Rd",2020-04-22,"sample_2",0,NA,NA,"04","2020",-43.7006,171.76235
"571","Midlands","B Stratford Urral Rd",2020-04-22,"sample_3",0,NA,NA,"04","2020",-43.7006,171.76235
"572","Midlands","Barnswood",2020-04-16,"sample_1",0,NA,NA,"04","2020",-43.81164,171.70374
"573","Midlands","Barnswood",2020-04-16,"sample_2",0,NA,NA,"04","2020",-43.81164,171.70374
"574","Midlands","Barnswood",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.81164,171.70374
"575","Midlands","Barnswood",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.81164,171.70374
"576","Midlands","Barnswood",2019-10-04,"sample_3",14,NA,NA,"10","2019",-43.81164,171.70374
"577","Midlands","Barretts Plantation 1",2019-10-04,"sample_1",2,NA,NA,"10","2019",-43.84948,171.37496
"578","Midlands","Barretts Plantation 1",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.84948,171.37496
"579","Midlands","Barretts Plantation 1",2019-10-04,"sample_3",1,NA,NA,"10","2019",-43.84948,171.37496
"580","Midlands","Barretts Plantation 2",2019-10-04,"sample_1",2,NA,NA,"10","2019",-43.85705,171.39541
"581","Midlands","Barretts Plantation 2",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.85705,171.39541
"582","Midlands","Barretts Plantation 2",2019-10-04,"sample_3",1,NA,NA,"10","2019",-43.85705,171.39541
"583","Midlands","C Mckenzie Carot",2020-01-20,"sample_1",0,NA,NA,"01","2020",-43.67265,171.59855
"584","Midlands","C Mckenzie Carot",2020-01-20,"sample_2",0,NA,NA,"01","2020",-43.67265,171.59855
"585","Midlands","C Mckenzie Carot",2020-01-20,"sample_3",0,NA,NA,"01","2020",-43.67265,171.59855
"586","Midlands","C Mckenzie Carot",2020-01-20,"sample_4",0,NA,NA,"01","2020",-43.67265,171.59855
"587","Midlands","C McKenzie dip rd",2020-04-22,"sample_1",0,NA,NA,"04","2020",-43.683,171.61459
"588","Midlands","C McKenzie dip rd",2020-04-22,"sample_2",3,NA,NA,"04","2020",-43.683,171.61459
"589","Midlands","C McKenzie dip rd",2020-04-22,"sample_3",0,NA,NA,"04","2020",-43.683,171.61459
"590","Midlands","C Mears Paper Rd",2020-08-04,"sample_1",1,NA,NA,"08","2020",-43.93835,171.66622
"591","Midlands","C Mears Paper Rd",2020-08-04,"sample_2",3,NA,NA,"08","2020",-43.93835,171.66622
"592","Midlands","C Mears Paper Rd",2020-08-04,"sample_3",0,NA,NA,"08","2020",-43.93835,171.66622
"593","Midlands","C Mears Paper Rd",2020-08-04,"sample_4",0,NA,NA,"08","2020",-43.93835,171.66622
"594","Midlands","C Mears Paper Rd",2020-08-04,"sample_5",0,NA,NA,"08","2020",-43.93835,171.66622
"595","Midlands","C Mears Paper Rd",2020-08-25,"sample_1",0,NA,NA,"08","2020",-43.93835,171.66622
"596","Midlands","C Mears Paper Rd",2020-08-25,"sample_2",0,NA,NA,"08","2020",-43.93835,171.66622
"597","Midlands","C Mears Paper Rd",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.93835,171.66622
"598","Midlands","C Mears Paper Rd",2019-10-04,"sample_2",1,NA,NA,"10","2019",-43.93835,171.66622
"599","Midlands","C Mears Paper Rd",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.93835,171.66622
"600","Midlands","C Pannett Pump Shed",2020-06-08,"sample_1",0,NA,NA,"06","2020",-43.72894,171.82733
"601","Midlands","C Pannett Pump Shed",2020-06-08,"sample_2",0,NA,NA,"06","2020",-43.72894,171.82733
"602","Midlands","C Pannett Pump Shed",2020-06-08,"sample_3",0,NA,NA,"06","2020",-43.72894,171.82733
"603","Midlands","C Pit, queen yard",2019-10-04,"sample_1",4,NA,NA,"10","2019",-43.91077,171.81896
"604","Midlands","C Pit, queen yard",2019-10-04,"sample_2",3,NA,NA,"10","2019",-43.91077,171.81896
"605","Midlands","C Pit, queen yard",2019-10-04,"sample_3",2,NA,NA,"10","2019",-43.91077,171.81896
"606","Midlands","C Rickard River #2",2020-05-04,"sample_1",1,NA,NA,"05","2020",-44.0188086,171.7972972
"607","Midlands","C Rickard River #2",2020-05-04,"sample_2",0,NA,NA,"05","2020",-44.0188086,171.7972972
"608","Midlands","C Rickard River #2",2020-05-04,"sample_3",0,NA,NA,"05","2020",-44.0188086,171.7972972
"609","Midlands","C Rickard River #2",2019-10-04,"sample_1",1,NA,NA,"10","2019",-44.0188086,171.7972972
"610","Midlands","C Rickard River #2",2019-10-04,"sample_2",9,NA,NA,"10","2019",-44.0188086,171.7972972
"611","Midlands","C Rickard River #2",2019-10-04,"sample_3",11,NA,NA,"10","2019",-44.0188086,171.7972972
"612","Midlands","C Ross House",2020-08-25,"sample_1",0,NA,NA,"08","2020",-43.85042,171.59256
"613","Midlands","C Ross House",2020-08-25,"sample_2",1,NA,NA,"08","2020",-43.85042,171.59256
"614","Midlands","C Ross House",2020-08-25,"sample_3",1,NA,NA,"08","2020",-43.85042,171.59256
"615","Midlands","C Ross House",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.85042,171.59256
"616","Midlands","C Ross House",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.85042,171.59256
"617","Midlands","C Tait",2020-04-07,"sample_1",1,NA,NA,"04","2020",-44.09398,171.58216
"618","Midlands","C Tait",2020-04-07,"sample_2",0,NA,NA,"04","2020",-44.09398,171.58216
"619","Midlands","C Tait",2020-04-07,"sample_3",0,NA,NA,"04","2020",-44.09398,171.58216
"620","Midlands","D Barlass",2020-04-21,"sample_1",0,NA,NA,"04","2020",-43.57044,171.6323
"621","Midlands","D Barlass",2020-04-21,"sample_2",0,NA,NA,"04","2020",-43.57044,171.6323
"622","Midlands","D Barlass",2020-04-21,"sample_3",0,NA,NA,"04","2020",-43.57044,171.6323
"623","Midlands","D Barlass Dairy #1",2019-10-04,"sample_1",15,NA,NA,"10","2019",-43.53924,171.65219
"624","Midlands","D Barlass Dairy #1",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.53924,171.65219
"625","Midlands","D Barlass Dairy #1",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.53924,171.65219
"626","Midlands","D Gorman Methven",2020-08-25,"sample_1",0,NA,NA,"08","2020",-43.63526,171.68596
"627","Midlands","D Gorman Methven",2020-08-25,"sample_2",0,NA,NA,"08","2020",-43.63526,171.68596
"628","Midlands","D Gorman Methven",2020-08-25,"sample_3",0,NA,NA,"08","2020",-43.63526,171.68596
"629","Midlands","D Gorman Methven",2020-08-25,"sample_4",1,NA,NA,"08","2020",-43.63526,171.68596
"630","Midlands","D Gorman Methven",2020-08-25,"sample_5",0,NA,NA,"08","2020",-43.63526,171.68596
"631","Midlands","D Gorman Methven",2020-04-16,"sample_1",1,NA,NA,"04","2020",-43.63526,171.68596
"632","Midlands","D Gorman Methven",2020-04-16,"sample_2",0,NA,NA,"04","2020",-43.63526,171.68596
"633","Midlands","D Gorman Methven",2020-04-16,"sample_3",0,NA,NA,"04","2020",-43.63526,171.68596
"634","Midlands","D Gorman Methven",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.63526,171.68596
"635","Midlands","D Gorman Methven",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.63526,171.68596
"636","Midlands","D Gorman Methven",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.63526,171.68596
"637","Midlands","D Gough",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.55661,172.04402
"638","Midlands","D Gough",2019-10-04,"sample_2",2,NA,NA,"10","2019",-43.55661,172.04402
"639","Midlands","D Gough",2019-10-04,"sample_3",3,NA,NA,"10","2019",-43.55661,172.04402
"640","Midlands","D Gough",2019-10-04,"sample_1",2,NA,NA,"10","2019",-43.55661,172.04402
"641","Midlands","D Gough",2019-10-04,"sample_2",2,NA,NA,"10","2019",-43.55661,172.04402
"642","Midlands","D Gough",2019-10-04,"sample_3",28,NA,NA,"10","2019",-43.55661,172.04402
"643","Midlands","D Grant Clover",2020-04-20,"sample_1",0,NA,NA,"04","2020",-43.70444,171.77538
"644","Midlands","D Grant Clover",2020-04-20,"sample_2",0,NA,NA,"04","2020",-43.70444,171.77538
"645","Midlands","D Grant Clover",2020-04-20,"sample_3",0,NA,NA,"04","2020",-43.70444,171.77538
"646","Midlands","D Greenslade",2020-05-27,"sample_1",2,NA,NA,"05","2020",-43.81715,171.39948
"647","Midlands","D Greenslade",2020-05-27,"sample_2",0,NA,NA,"05","2020",-43.81715,171.39948
"648","Midlands","D Greenslade",2020-05-27,"sample_3",0,NA,NA,"05","2020",-43.81715,171.39948
"649","Midlands","D Keeley",2020-08-25,"sample_1",0,NA,NA,"08","2020",-43.96503,171.47506
"650","Midlands","D Keeley",2020-08-25,"sample_2",1,NA,NA,"08","2020",-43.96503,171.47506
"651","Midlands","D Keeley",2020-05-08,"sample_1",0,NA,NA,"05","2020",-43.96503,171.47506
"652","Midlands","D Keeley",2020-05-08,"sample_2",1,NA,NA,"05","2020",-43.96503,171.47506
"653","Midlands","D Keeley",2020-05-08,"sample_3",0,NA,NA,"05","2020",-43.96503,171.47506
"654","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_1",1,NA,NA,"01","2020",-43.96761,171.47144
"655","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_2",2,NA,NA,"01","2020",-43.96761,171.47144
"656","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_3",1,NA,NA,"01","2020",-43.96761,171.47144
"657","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_4",0,NA,NA,"01","2020",-43.96761,171.47144
"658","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_5",0,NA,NA,"01","2020",-43.96761,171.47144
"659","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_6",0,NA,NA,"01","2020",-43.96761,171.47144
"660","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_7",0,NA,NA,"01","2020",-43.96761,171.47144
"661","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_8",0,NA,NA,"01","2020",-43.96761,171.47144
"662","Midlands","D Keeley Stonehaven Carrots",2020-01-23,"sample_9",0,NA,NA,"01","2020",-43.96761,171.47144
"663","Midlands","D Lock Forks Rd",2020-04-24,"sample_1",0,NA,NA,"04","2020",-43.61558,171.50794
"664","Midlands","D Lock Forks Rd",2020-04-24,"sample_2",0,NA,NA,"04","2020",-43.61558,171.50794
"665","Midlands","D Lock Forks Rd",2020-04-24,"sample_3",0,NA,NA,"04","2020",-43.61558,171.50794
"666","Midlands","D Love",2019-08-01,"sample_1",0,NA,NA,"08","2019",-43.79213,171.45992
"667","Midlands","D Love",2019-08-01,"sample_2",0,NA,NA,"08","2019",-43.79213,171.45992
"668","Midlands","D Love",2019-08-01,"sample_3",0,NA,NA,"08","2019",-43.79213,171.45992
"669","Midlands","D Love",2019-08-01,"sample_4",1,NA,NA,"08","2019",-43.79213,171.45992
"670","Midlands","D Love",2019-08-01,"sample_5",0,NA,NA,"08","2019",-43.79213,171.45992
"671","Midlands","D Love",2019-08-01,"sample_6",0,NA,NA,"08","2019",-43.79213,171.45992
"672","Midlands","D Love",2019-08-01,"sample_7",0,NA,NA,"08","2019",-43.79213,171.45992
"673","Midlands","D Love",2019-08-01,"sample_8",0,NA,NA,"08","2019",-43.79213,171.45992
"674","Midlands","D Love",2019-08-01,"sample_9",0,NA,NA,"08","2019",-43.79213,171.45992
"675","Midlands","D Love",2019-08-01,"sample_1",0,NA,NA,"08","2019",-43.79213,171.45992
"676","Midlands","D Love",2019-08-01,"sample_2",3,NA,NA,"08","2019",-43.79213,171.45992
"677","Midlands","D Love",2019-08-01,"sample_3",0,NA,NA,"08","2019",-43.79213,171.45992
"678","Midlands","D Love",2019-08-01,"sample_4",0,NA,NA,"08","2019",-43.79213,171.45992
"679","Midlands","D Love",2019-08-01,"sample_5",0,NA,NA,"08","2019",-43.79213,171.45992
"680","Midlands","D Love",2019-08-01,"sample_6",0,NA,NA,"08","2019",-43.79213,171.45992
"681","Midlands","D Love",2019-08-01,"sample_7",24,NA,NA,"08","2019",-43.79213,171.45992
"682","Midlands","D Love",2019-08-01,"sample_8",0,NA,NA,"08","2019",-43.79213,171.45992
"683","Midlands","D Love",2019-08-01,"sample_9",0,NA,NA,"08","2019",-43.79213,171.45992
"684","Midlands","D McLauchlan Quarry",2020-04-14,"sample_1",0,NA,NA,"04","2020",-43.69282,171.34015
"685","Midlands","D McLauchlan Quarry",2020-04-14,"sample_2",0,NA,NA,"04","2020",-43.69282,171.34015
"686","Midlands","D McLauchlan Quarry",2020-04-14,"sample_3",1,NA,NA,"04","2020",-43.69282,171.34015
"687","Midlands","D McLauchlan River",2020-08-25,"sample_1",1,NA,NA,"08","2020",-43.70296,171.37052
"688","Midlands","D McLauchlan River",2020-08-25,"sample_2",0,NA,NA,"08","2020",-43.70296,171.37052
"689","Midlands","D McLauchlan River",2020-08-25,"sample_3",0,NA,NA,"08","2020",-43.70296,171.37052
"690","Midlands","D McLauchlan River",2020-08-25,"sample_4",0,NA,NA,"08","2020",-43.70296,171.37052
"691","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_1",1,NA,NA,"01","2020",-43.87851,172.00238
"692","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_2",0,NA,NA,"01","2020",-43.87851,172.00238
"693","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_3",0,NA,NA,"01","2020",-43.87851,172.00238
"694","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_4",0,NA,NA,"01","2020",-43.87851,172.00238
"695","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_5",0,NA,NA,"01","2020",-43.87851,172.00238
"696","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_6",0,NA,NA,"01","2020",-43.87851,172.00238
"697","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_7",0,NA,NA,"01","2020",-43.87851,172.00238
"698","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_8",0,NA,NA,"01","2020",-43.87851,172.00238
"699","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_9",0,NA,NA,"01","2020",-43.87851,172.00238
"700","Midlands","D Pye Carrots Ironside White",2020-01-20,"sample_10",0,NA,NA,"01","2020",-43.87851,172.00238
"701","Midlands","D Pye Carrots Ronnies",2020-01-20,"sample_1",1,NA,NA,"01","2020",-43.83632,172.01865
"702","Midlands","D Pye Carrots Ronnies",2020-01-20,"sample_2",0,NA,NA,"01","2020",-43.83632,172.01865
"703","Midlands","D Pye Carrots Ronnies",2020-01-20,"sample_3",0,NA,NA,"01","2020",-43.83632,172.01865
"704","Midlands","D Pye Carrots Ronnies",2020-01-20,"sample_4",0,NA,NA,"01","2020",-43.83632,172.01865
"705","Midlands","D Pye Carrots Ronnies",2020-01-20,"sample_5",0,NA,NA,"01","2020",-43.83632,172.01865
"706","Midlands","D Pye Carrots Ronnies",2020-01-20,"sample_6",0,NA,NA,"01","2020",-43.83632,172.01865
"707","Midlands","D Pye Carrots Ronnies",2020-01-20,"sample_7",0,NA,NA,"01","2020",-43.83632,172.01865
"708","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_1",0,NA,NA,"02","2020",-43.86724,172.03053
"709","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_2",0,NA,NA,"02","2020",-43.86724,172.03053
"710","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_3",1,NA,NA,"02","2020",-43.86724,172.03053
"711","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_4",1,NA,NA,"02","2020",-43.86724,172.03053
"712","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_5",0,NA,NA,"02","2020",-43.86724,172.03053
"713","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_6",0,NA,NA,"02","2020",-43.86724,172.03053
"714","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_7",0,NA,NA,"02","2020",-43.86724,172.03053
"715","Midlands","D Pye Carrots Te-Ra",2020-02-03,"sample_8",3,NA,NA,"02","2020",-43.86724,172.03053
"716","Midlands","D Pye Gums",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.88447,171.9996
"717","Midlands","D Pye Gums",2019-10-04,"sample_2",1,NA,NA,"10","2019",-43.88447,171.9996
"718","Midlands","D Pye Gums",2019-10-04,"sample_3",1,NA,NA,"10","2019",-43.88447,171.9996
"719","Midlands","D Taggart Water",2020-05-04,"sample_1",0,NA,NA,"05","2020",-43.77066,171.61452
"720","Midlands","D Taggart Water",2020-05-04,"sample_2",0,NA,NA,"05","2020",-43.77066,171.61452
"721","Midlands","D Taggart Water",2020-05-04,"sample_3",0,NA,NA,"05","2020",-43.77066,171.61452
"722","Midlands","D Temporal",2020-05-22,"sample_1",0,NA,NA,"05","2020",-43.9679307,171.7420174
"723","Midlands","D Temporal",2020-05-22,"sample_2",1,NA,NA,"05","2020",-43.9679307,171.7420174
"724","Midlands","D Temporal",2020-05-22,"sample_3",1,NA,NA,"05","2020",-43.9679307,171.7420174
"725","Midlands","D Temporal",2020-05-22,"sample_4",1,NA,NA,"05","2020",-43.9679307,171.7420174
"726","Midlands","D Temporal",2020-05-22,"sample_5",1,NA,NA,"05","2020",-43.9679307,171.7420174
"727","Midlands","D Wright",2020-05-18,"sample_1",0,NA,NA,"05","2020",-43.58488,171.67616
"728","Midlands","D Wright",2020-05-18,"sample_2",0,NA,NA,"05","2020",-43.58488,171.67616
"729","Midlands","E Strijland Pond",2019-10-04,"sample_1",0,NA,NA,"10","2019",-44.10825,171.51803
"730","Midlands","E Strijland Pond",2019-10-04,"sample_2",0,NA,NA,"10","2019",-44.10825,171.51803
"731","Midlands","E Strijland Pond",2019-10-04,"sample_3",0,NA,NA,"10","2019",-44.10825,171.51803
"732","Midlands","F Royston Carrots",2020-01-23,"sample_1",1,NA,NA,"01","2020",-43.63949,171.71272
"733","Midlands","F Royston Carrots",2020-01-23,"sample_2",0,NA,NA,"01","2020",-43.63949,171.71272
"734","Midlands","F Royston Carrots",2020-01-23,"sample_3",0,NA,NA,"01","2020",-43.63949,171.71272
"735","Midlands","F Royston Carrots",2020-01-23,"sample_4",0,NA,NA,"01","2020",-43.63949,171.71272
"736","Midlands","F Royston Carrots",2020-01-23,"sample_5",0,NA,NA,"01","2020",-43.63949,171.71272
"737","Midlands","F Royston Carrots",2020-01-23,"sample_6",0,NA,NA,"01","2020",-43.63949,171.71272
"738","Midlands","F Royston Carrots",2020-01-23,"sample_7",0,NA,NA,"01","2020",-43.63949,171.71272
"739","Midlands","F Royston Carrots",2020-01-23,"sample_8",0,NA,NA,"01","2020",-43.63949,171.71272
"740","Midlands","F Royston Carrots",2020-01-23,"sample_9",0,NA,NA,"01","2020",-43.63949,171.71272
"741","Midlands","F Royston Carrots",2020-01-23,"sample_10",0,NA,NA,"01","2020",-43.63949,171.71272
"742","Midlands","Far Research",2020-04-30,"sample_1",1,NA,NA,"04","2020",-43.79155,171.95842
"743","Midlands","Far Research",2020-04-30,"sample_2",0,NA,NA,"04","2020",-43.79155,171.95842
"744","Midlands","Far Research",2020-04-30,"sample_3",0,NA,NA,"04","2020",-43.79155,171.95842
"745","Midlands","g heyward pinetree",2019-10-04,"sample_1",2,NA,NA,"10","2019",-43.70393,171.82893
"746","Midlands","g heyward pinetree",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.70393,171.82893
"747","Midlands","g heyward pinetree",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.70393,171.82893
"748","Midlands","G Lowe Lynnford Rd",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.99842,171.6
"749","Midlands","G Lowe Lynnford Rd",2019-10-04,"sample_2",0,NA,NA,"10","2019",-43.99842,171.6
"750","Midlands","G Lowe Lynnford Rd",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.99842,171.6
"751","Midlands","G Marr",2019-10-04,"sample_1",1,NA,NA,"10","2019",-43.57168,171.66712
"752","Midlands","G Marr",2019-10-04,"sample_2",19,NA,NA,"10","2019",-43.57168,171.66712
"753","Midlands","G Marr",2019-10-04,"sample_3",1,NA,NA,"10","2019",-43.57168,171.66712
"754","Midlands","G Small",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.99388,171.7777
"755","Midlands","G Small",2019-10-04,"sample_2",1,NA,NA,"10","2019",-43.99388,171.7777
"756","Midlands","G Small",2019-10-04,"sample_3",0,NA,NA,"10","2019",-43.99388,171.7777
"757","Midlands","G Whyte Trees",2019-10-04,"sample_1",0,NA,NA,"10","2019",-43.62773,171.53193
"758","Midlands","G Whyte Trees",2019-10-04,"sample_2",4,NA,NA,"10","2019",-43.62773,171.53193
"759","Midlands","G Whyte Trees",2019-10-04,"sample_3",5,NA,NA,"10","2019",-43.62773,171.53193
"760","Midlands","G Wilson Research",2020-04-21,"sample_1",0,NA,NA,"04","2020",-43.57136,171.70961
"761","Midlands","G Wilson Research",2020-04-21,"sample_2",0,NA,NA,"04","2020",-43.57136,171.70961
"762","Midlands","G Wilson Research",2020-04-21,"sample_3",0,NA,NA,"04","2020",-43.57136,171.70961
"763","Midlands","G Wilson Research",2020-04-21,"sample_4",0,NA,NA,"04","2020",-43.57136,171.70961
"764","Midlands","G Wilson Research",2020-04-21,"sample_5",0,NA,NA,"04","2020",-43.57136,171.70961
"765","Midlands","G Wilson Research",2020-04-21,"sample_6",0,NA,NA,"04","2020",-43.57136,171.70961
"766","Midlands","H Boulton Sea",2019-10-04,"sample_1",0,NA,NA,"10","2019",-44.11633,171.59607
"767","Midlands","H Boulton Sea",2019-10-04,"sample_2",7,NA,NA,"10","2019",-44.11633,171.59607
"768","Midlands","H Boulton Sea",2019-10-04,"sample_3",0,NA,NA,"10","2019",-44.11633,171.59607
"769","Midlands","H Bruce Down hill",2020-08-04,"sample_1",2,NA,NA,"08","2020",-43.6438,171.41188
"770","Midlands","H Bruce Down hill",2020-08-04,"sample_2",0,NA,NA,"08","2020",-43.6438,171.41188
"771","Midlands","H Bruce Down hill",2020-08-04,"sample_3",0,NA,NA,"08","2020",-43.6438,171.41188
"772","Midlands","H Bruce Down hill",2020-08-04,"sample_4",3,NA,NA,"08","2020",-43.6438,171.41188
